Latitude,Longitude,Street,City,PostalCode
43.241136,10.762556,Unbekannte Straße,Pomarance,Keine PLZ
43.240791,10.763088,Unbekannte Straße,Pomarance,Keine PLZ
43.240118,10.763647,Unbekannte Straße,Pomarance,Keine PLZ
43.240775,10.764604,Unbekannte Straße,Pomarance,Keine PLZ
43.240995,10.765709,Unbekannte Straße,Pomarance,Keine PLZ
43.240661,10.768305,Unbekannte Straße,Pomarance,Keine PLZ
43.240612,10.76843,Unbekannte Straße,Pomarance,Keine PLZ
43.240125,10.768157,Unbekannte Straße,Pomarance,Keine PLZ
43.239352,10.768034,Unbekannte Straße,Pomarance,Keine PLZ
43.237968,10.768066,Unbekannte Straße,Pomarance,56044
43.237823,10.768228,Unbekannte Straße,Pomarance,56044
43.237696,10.769516,Unbekannte Straße,Pomarance,56044
43.236916,10.770231,Unbekannte Straße,Pomarance,56044
43.236951,10.770721,Unbekannte Straße,Pomarance,56044
43.237222,10.770966,Unbekannte Straße,Pomarance,56044
